project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity
mule,ESB Sprint 7,2013-05-22 21:15:45.928000+00:00,2013-06-04 21:15:45.928000+00:00,13.0,13.0,1.0,13,26.0,50.0,1,0,['pablo.lagreca.ce' 'pablo.kraan'],['pablo.lagreca.ce'],1.0,1.0,0.0,2,0.0,0.16666666666666666,6,2.0,0.5,6.5
mule,Andes - Sprint 1,2013-05-24 01:06:35.384000+00:00,2013-06-07 01:06:35.384000+00:00,240.0,292.0,0.821917808219178,14,26.0,923.076923076923,4,1,"['pablo.lagreca.ce' 'fernando.federico' 'alejandro.sequeira'
 'mariano.gonzalez']",,0.0,0.0,0.0,4,0.0,0.0,7,1.0,1.0,60.0
mule,ESB Sprint 11,2013-07-18 15:17:05.088000+00:00,2013-07-30 15:17:05.088000+00:00,13.0,14.0,0.9285714285714286,12,26.0,50.0,1,0,['pablo.lagreca.ce' 'pablo.kraan'],['pablo.lagreca.ce'],1.0,1.0,0.0,2,0.0,0.16666666666666666,8,2.0,0.5,6.5
mule,ESB Sprint 12,2013-08-14 19:43:12.548000+00:00,2013-08-28 19:43:12.548000+00:00,299.0,1739.0,0.17193789534215065,14,26.0,1150.0,4,0,['pablo.lagreca.ce' 'andres.gregoire' 'pablo.kraan'],['pablo.lagreca.ce' 'pablo.kraan'],2.0,1.0,0.0,3,0.0,0.1,9,2.0,0.5,99.66666666666667
mule,ESB Sprint 13,2013-08-29 22:42:03.749000+00:00,2013-09-11 22:42:03.749000+00:00,7.0,7.0,1.0,13,26.0,26.923076923076923,1,0,['pablo.lagreca.ce' 'athieme' 'alejandro.sequeira'],['pablo.lagreca.ce' 'andres.gregoire' 'pablo.kraan'],3.0,2.0,2.0,3,0.16666666666666666,0.16666666666666666,10,5.0,0.2,2.3333333333333335
mule,ESB Sprint 14,2013-09-12 15:42:12.475000+00:00,2013-09-24 15:42:12.475000+00:00,47.0,47.0,1.0,12,26.0,180.76923076923077,2,0,['pablo.kraan' 'alejandro.sequeira' 'andres.gregoire'],['pablo.lagreca.ce' 'athieme' 'alejandro.sequeira'],3.0,2.0,2.0,3,0.16666666666666666,0.16666666666666666,11,5.0,0.2,15.666666666666666
mule,Cascade Iteration 1,2013-10-02 19:24:44.113000+00:00,2013-10-16 19:24:44.113000+00:00,12.0,12.0,1.0,14,26.0,46.15384615384615,1,0,['mariano.gonzalez'],['alejandro.sequeira'],1.0,1.0,1.0,1,0.25,0.25,12,3.0,0.3333333333333333,12.0
mule,Cascade Iteration 2,2013-10-15 18:45:00.171000+00:00,2013-10-28 18:45:00.171000+00:00,12.0,20.0,0.6,13,26.0,46.15384615384615,1,0,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,13,1.0,1.0,12.0
mule,ESB Cascade 3,2013-10-25 15:14:21.062000+00:00,2013-11-06 16:14:21.062000+00:00,53.0,97.0,0.5463917525773195,12,26.0,203.84615384615384,2,0,['andres.gregoire' 'alejandro.sequeira' 'pabad' 'pablo.lagreca.ce'],['pablo.kraan'],1.0,4.0,1.0,4,0.1,0.4,14,6.0,0.16666666666666666,13.25
mule,Cascade Iteration 3,2013-10-28 19:03:50.157000+00:00,2013-11-11 20:03:50.157000+00:00,16.0,16.0,1.0,14,26.0,61.53846153846154,1,0,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,15,1.0,1.0,16.0
mule,ESB Cascade 4,2013-11-06 16:51:40.807000+00:00,2013-11-20 16:51:40.807000+00:00,8.0,328.0,0.024390243902439025,14,26.0,30.76923076923077,1,0,['pablo.lagreca.ce' 'andres.gregoire'],['andres.gregoire' 'alejandro.sequeira' 'pabad' 'pablo.lagreca.ce'],4.0,0.0,2.0,2,0.16666666666666666,0.0,16,3.0,0.3333333333333333,4.0
mule,Cascade Iteration 4,2013-11-11 17:43:35.237000+00:00,2013-11-18 17:43:35.237000+00:00,3.0,6.0,0.5,7,26.0,11.538461538461538,1,0,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,17,1.0,1.0,3.0
mule,ESB Cascade 5,2013-11-21 14:14:47.160000+00:00,2013-12-05 14:14:47.160000+00:00,84.0,171.0,0.49122807017543857,14,26.0,323.0769230769231,3,0,['andres.gregoire' 'pabad' 'pablo.lagreca.ce' 'dirk'],['pablo.lagreca.ce' 'andres.gregoire'],2.0,2.0,0.0,4,0.0,0.16666666666666666,18,3.0,0.3333333333333333,21.0
mule,Cascade Sprint 5,2013-11-26 18:51:18.352000+00:00,2013-12-09 18:51:18.352000+00:00,2.0,42.0,0.047619047619047616,13,26.0,7.6923076923076925,1,0,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,19,1.0,1.0,2.0
mule,Dolomite - Sprint 1,2013-12-05 20:11:41.047000+00:00,2014-01-06 20:11:00+00:00,16.0,16.0,1.0,31,26.0,61.53846153846154,1,0,['mariano.gonzalez' 'andres.gregoire'],['mariano.gonzalez'],1.0,1.0,0.0,2,0.0,0.16666666666666666,20,2.0,0.5,8.0
mule,ESB Dolomite 1,2013-12-18 17:04:03.491000+00:00,2014-01-02 17:04:03.491000+00:00,49.0,100.0,0.49,15,26.0,188.46153846153845,2,0,['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'pabad'],['andres.gregoire' 'pabad' 'pablo.lagreca.ce' 'dirk'],4.0,1.0,1.0,4,0.0625,0.0625,21,3.0,0.3333333333333333,12.25
mule,ESB Dolomite 2,2014-01-02 17:52:04.361000+00:00,2014-01-14 17:52:04.361000+00:00,108.0,272.0,0.39705882352941174,12,26.0,415.3846153846154,4,0,"['mariano.gonzalez' 'pablo.kraan' 'dfeist' 'andres.gregoire' 'afelisatti'
 'pablo.lagreca.ce' 'pabad']",['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'pabad'],4.0,3.0,0.0,7,0.0,0.13636363636363635,22,4.0,0.25,15.428571428571429
mule,ESB Dolomite 3,2014-01-15 18:46:01.433000+00:00,2014-01-29 18:46:01.433000+00:00,312.0,1176.0,0.2653061224489796,14,26.0,1200.0,4,0,"['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira' 'marcosnc'
 'afelisatti' 'pabad' 'dfeist' 'pablo.lagreca.ce']","['mariano.gonzalez' 'pablo.kraan' 'dfeist' 'andres.gregoire' 'afelisatti'
 'pablo.lagreca.ce' 'pabad']",7.0,2.0,1.0,8,0.03333333333333333,0.06666666666666667,23,4.0,0.25,39.0
mule,ESB Dolomite 4,2014-01-29 17:36:32.807000+00:00,2014-02-12 17:36:32.807000+00:00,110.0,186.0,0.5913978494623656,14,26.0,423.0769230769231,4,0,"['pablo.lagreca.ce' 'pabad' 'marcosnc' 'mariano.gonzalez' 'afelisatti'
 'pablo.kraan']","['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira' 'marcosnc'
 'afelisatti' 'pabad' 'dfeist' 'pablo.lagreca.ce']",8.0,1.0,3.0,6,0.10714285714285714,0.03571428571428571,24,5.0,0.2,18.333333333333332
mule,ESB Dolomite 5,2014-02-12 18:23:10.713000+00:00,2014-02-26 18:23:10.713000+00:00,128.0,132.0,0.9696969696969697,14,26.0,492.3076923076923,4,0,"[nan 'mariano.gonzalez' 'andres.gregoire' 'pablo.kraan' 'afelisatti'
 'pabad' 'pablo.lagreca.ce' 'marcosnc']","['pablo.lagreca.ce' 'pabad' 'marcosnc' 'mariano.gonzalez' 'afelisatti'
 'pablo.kraan']",6.0,2.0,0.0,8,0.0,0.07142857142857142,25,3.0,0.3333333333333333,16.0
mule,ESB Dolomite 6,2014-02-26 17:51:46.561000+00:00,2014-03-12 16:51:46.561000+00:00,149.0,225.0,0.6622222222222223,13,26.0,573.0769230769231,4,0,"['mariano.gonzalez' 'afelisatti' 'pablo.kraan' 'andres.gregoire'
 'alejandro.sequeira' 'pablo.lagreca.ce' 'pabad' 'marcosnc']","[nan 'mariano.gonzalez' 'andres.gregoire' 'pablo.kraan' 'afelisatti'
 'pabad' 'pablo.lagreca.ce' 'marcosnc']",8.0,1.0,1.0,8,0.03125,0.03125,26,3.0,0.3333333333333333,18.625
mule,Performance Sprint 4,2014-03-06 17:11:18.612000+00:00,2014-03-20 16:11:18.612000+00:00,5.0,233.0,0.02145922746781116,13,26.0,19.230769230769234,1,0,['dfeist'],['dfeist'],1.0,0.0,0.0,1,0.0,0.0,27,1.0,1.0,5.0
mule,ESB Everest 1,2014-03-12 18:52:05.072000+00:00,2014-03-26 18:52:05.072000+00:00,201.0,213.0,0.9436619718309859,14,26.0,773.0769230769231,4,0,"['mariano.gonzalez' 'afelisatti' 'pabad' 'pablo.kraan'
 'alejandro.sequeira' 'marcosnc' 'pablo.lagreca.ce' 'andres.gregoire']","['mariano.gonzalez' 'afelisatti' 'pablo.kraan' 'andres.gregoire'
 'alejandro.sequeira' 'pablo.lagreca.ce' 'pabad' 'marcosnc']",8.0,0.0,0.0,8,0.0,0.0,28,1.0,1.0,25.125
mule,ESB Everest 2,2014-03-27 16:30:16.560000+00:00,2014-04-09 16:30:16.560000+00:00,49.0,69.0,0.7101449275362319,13,26.0,188.46153846153845,2,1,"['marcosnc' 'pablo.lagreca.ce' 'mariano.gonzalez' 'alejandro.sequeira'
 'pablo.kraan' 'ignacio.gleria' 'afelisatti' 'pabad']","['mariano.gonzalez' 'afelisatti' 'pabad' 'pablo.kraan'
 'alejandro.sequeira' 'marcosnc' 'pablo.lagreca.ce' 'andres.gregoire']",8.0,1.0,1.0,8,0.03125,0.03125,29,3.0,0.3333333333333333,6.125
mule,ESB Everest 3,2014-04-09 16:55:24.970000+00:00,2014-04-23 16:55:24.970000+00:00,109.0,109.0,1.0,14,26.0,419.2307692307692,4,0,"['pablo.kraan' 'pablo.lagreca.ce' 'marcosnc' 'mariano.gonzalez' 'pabad'
 'andres.gregoire']","['marcosnc' 'pablo.lagreca.ce' 'mariano.gonzalez' 'alejandro.sequeira'
 'pablo.kraan' 'ignacio.gleria' 'afelisatti' 'pabad']",8.0,1.0,3.0,6,0.10714285714285714,0.03571428571428571,30,5.0,0.2,18.166666666666668
mule,Performance Sprint 7,2014-04-21 17:53:58.042000+00:00,2014-05-07 17:53:58.042000+00:00,125.0,677.0,0.18463810930576072,16,26.0,480.7692307692308,4,0,['dfeist'],['dfeist'],1.0,0.0,0.0,1,0.0,0.0,31,1.0,1.0,125.0
mule,ESB Everest 4,2014-04-23 20:36:05.772000+00:00,2014-05-12 20:36:00+00:00,81.0,81.0,1.0,18,26.0,311.53846153846155,3,0,"[nan 'afelisatti' 'mariano.gonzalez' 'marcosnc' 'pablo.lagreca.ce'
 'alejandro.sequeira' 'pablo.kraan']","['pablo.kraan' 'pablo.lagreca.ce' 'marcosnc' 'mariano.gonzalez' 'pabad'
 'andres.gregoire']",6.0,3.0,2.0,7,0.07692307692307693,0.11538461538461539,32,6.0,0.16666666666666666,11.571428571428571
mule,ESB Fitz Roy 1,2014-05-12 17:43:45.858000+00:00,2014-05-21 17:43:45.858000+00:00,149.0,157.0,0.9490445859872612,9,26.0,573.0769230769231,4,0,"['pablo.lagreca.ce' 'pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez'
 'andres.gregoire' 'marcosnc']","[nan 'afelisatti' 'mariano.gonzalez' 'marcosnc' 'pablo.lagreca.ce'
 'alejandro.sequeira' 'pablo.kraan']",7.0,1.0,2.0,6,0.07692307692307693,0.038461538461538464,33,4.0,0.25,24.833333333333332
mule,ESB Fitz Roy 2,2014-05-21 17:21:28.801000+00:00,2014-06-04 17:21:28.801000+00:00,270.0,302.0,0.8940397350993378,14,26.0,1038.4615384615386,4,1,"[nan 'afelisatti' 'pablo.lagreca.ce' 'ignacio.gleria' 'mariano.gonzalez'
 'marcosnc' 'vromero' 'pablo.kraan' 'andres.gregoire']","['pablo.lagreca.ce' 'pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez'
 'andres.gregoire' 'marcosnc']",6.0,4.0,1.0,9,0.03333333333333333,0.13333333333333333,34,6.0,0.16666666666666666,30.0
mule,Performance Sprint 10,2014-06-02 17:05:14.656000+00:00,2014-06-16 17:05:14.656000+00:00,8.0,28.0,0.2857142857142857,14,26.0,30.76923076923077,1,0,['dfeist'],['afelisatti'],1.0,1.0,1.0,1,0.25,0.25,35,3.0,0.3333333333333333,8.0
mule,ESB Fitz Roy 3,2014-06-04 16:17:30.212000+00:00,2014-06-18 16:17:30.212000+00:00,52.0,52.0,1.0,14,26.0,200.0,2,0,"['pablo.kraan' 'afelisatti' 'mariano.gonzalez' 'pablo.lagreca.ce'
 'andres.gregoire']","[nan 'afelisatti' 'pablo.lagreca.ce' 'ignacio.gleria' 'mariano.gonzalez'
 'marcosnc' 'vromero' 'pablo.kraan' 'andres.gregoire']",9.0,0.0,4.0,5,0.14285714285714285,0.0,36,5.0,0.2,10.4
mule,ESB Fitz Roy 4,2014-06-19 17:17:34.910000+00:00,2014-07-03 17:17:34.910000+00:00,26.0,29.0,0.896551724137931,14,26.0,100.0,2,1,['pabad' 'vromero' 'afelisatti'],"['pablo.kraan' 'afelisatti' 'mariano.gonzalez' 'pablo.lagreca.ce'
 'andres.gregoire']",5.0,2.0,4.0,3,0.25,0.125,37,7.0,0.14285714285714285,8.666666666666666
mule,ESB Fitz Roy 5,2014-07-03 17:37:05.770000+00:00,2014-07-17 17:37:05.770000+00:00,48.0,80.0,0.6,14,26.0,184.6153846153846,2,0,['pabad' 'pablo.kraan' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'],['pabad' 'vromero' 'afelisatti'],3.0,3.0,1.0,5,0.0625,0.1875,38,5.0,0.2,9.6
mule,ESB Fitz Roy 6,2014-07-17 17:17:33.029000+00:00,2014-07-31 17:17:33.029000+00:00,74.0,114.0,0.6491228070175439,14,26.0,284.61538461538464,3,0,"['vromero' 'alejandro.sequeira' 'marcosnc' 'andres.gregoire' 'pabad'
 'pablo.lagreca.ce' 'pablo.kraan']",['pabad' 'pablo.kraan' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'],5.0,4.0,2.0,7,0.08333333333333333,0.16666666666666666,39,7.0,0.14285714285714285,10.571428571428571
mule,ESB Gasherbrum 2,2014-08-14 16:18:27.036000+00:00,2014-08-28 16:18:27.036000+00:00,100.0,160.0,0.625,14,26.0,384.61538461538464,3,0,"['mariano.gonzalez' 'alejandro.sequeira' 'vromero' 'pabad' 'pablo.kraan'
 'luciano.gandini' 'dfeist' 'marcosnc']","['vromero' 'alejandro.sequeira' 'marcosnc' 'andres.gregoire' 'pabad'
 'pablo.lagreca.ce' 'pablo.kraan']",7.0,3.0,2.0,8,0.06666666666666667,0.1,40,6.0,0.16666666666666666,12.5
mule,ESB Gasherbrum 3,2014-08-29 17:23:23.852000+00:00,2014-09-11 17:23:00+00:00,87.0,87.0,1.0,12,26.0,334.61538461538464,3,0,"['marcos.nunezcortes' 'mariano.gonzalez' 'afelisatti' 'pablo.lagreca.ce'
 'luciano.gandini']","['mariano.gonzalez' 'alejandro.sequeira' 'vromero' 'pabad' 'pablo.kraan'
 'luciano.gandini' 'dfeist' 'marcosnc']",8.0,3.0,6.0,5,0.23076923076923078,0.11538461538461539,41,10.0,0.1,17.4
mule,ESB Gasherbrum 4,2014-09-11 17:14:48.518000+00:00,2014-09-25 17:14:00+00:00,116.0,200.0,0.58,13,26.0,446.1538461538462,4,0,"['mariano.gonzalez' 'andres.gregoire' 'marcos.nunezcortes'
 'pablo.lagreca.ce' 'pablo.kraan']","['marcos.nunezcortes' 'mariano.gonzalez' 'afelisatti' 'pablo.lagreca.ce'
 'luciano.gandini']",5.0,2.0,2.0,5,0.1,0.1,42,5.0,0.2,23.2
mule,ESB Himalaya 1,2014-09-30 17:20:00+00:00,2014-10-13 17:20:00+00:00,23.0,77.0,0.2987012987012987,13,26.0,88.46153846153845,1,0,['mariano.gonzalez' 'pablo.kraan' 'andres.gregoire'],"['mariano.gonzalez' 'andres.gregoire' 'marcos.nunezcortes'
 'pablo.lagreca.ce' 'pablo.kraan']",5.0,0.0,2.0,3,0.125,0.0,43,3.0,0.3333333333333333,7.666666666666667
mule,ESB Himalaya 2,2014-10-09 16:54:40.162000+00:00,2014-10-23 16:54:00+00:00,58.0,58.0,1.0,13,26.0,223.0769230769231,2,0,"['alejandro.sequeira' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'
 'andres.gregoire']",['mariano.gonzalez' 'pablo.kraan' 'andres.gregoire'],3.0,3.0,1.0,5,0.0625,0.1875,44,5.0,0.2,11.6
mule,ESB Himalaya 3,2014-10-23 17:05:31.884000+00:00,2014-11-06 18:05:00+00:00,123.0,207.0,0.5942028985507246,14,26.0,473.0769230769231,4,0,"['vromero' 'pablo.lagreca.ce' 'andres.gregoire' 'mariano.gonzalez'
 'pablo.kraan' 'afelisatti' nan]","['alejandro.sequeira' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'
 'andres.gregoire']",5.0,3.0,1.0,7,0.041666666666666664,0.125,45,5.0,0.2,17.571428571428573
mule,ESB Himalaya 4,2014-11-06 18:39:28.945000+00:00,2014-11-20 18:39:00+00:00,112.0,124.0,0.9032258064516129,13,26.0,430.7692307692308,4,0,"['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'rrinaudo'
 'marcosnc' 'alejandro.nosenzo' 'afelisatti' 'pablo.kraan' 'dfeist']","['vromero' 'pablo.lagreca.ce' 'andres.gregoire' 'mariano.gonzalez'
 'pablo.kraan' 'afelisatti' nan]",7.0,4.0,2.0,9,0.0625,0.125,46,7.0,0.14285714285714285,12.444444444444445
mule,ESB Himalaya 5,2014-11-20 18:24:09.617000+00:00,2014-12-04 18:24:00+00:00,206.0,274.0,0.7518248175182481,13,26.0,792.3076923076924,4,1,"['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira'
 'pablo.lagreca.ce' 'afelisatti' 'marcosnc' 'pablo.kraan']","['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'rrinaudo'
 'marcosnc' 'alejandro.nosenzo' 'afelisatti' 'pablo.kraan' 'dfeist']",9.0,1.0,3.0,7,0.09375,0.03125,47,5.0,0.2,29.428571428571427
mule,ESB Icefall 1,2014-12-04 18:35:13.367000+00:00,2014-12-18 18:35:00+00:00,114.0,151.0,0.7549668874172185,13,26.0,438.4615384615385,4,1,"['mariano.gonzalez' 'andres.gregoire' 'pablo.lagreca.ce' 'pablo.kraan'
 'afelisatti' 'alejandro.sequeira' 'marcosnc']","['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira'
 'pablo.lagreca.ce' 'afelisatti' 'marcosnc' 'pablo.kraan']",7.0,0.0,0.0,7,0.0,0.0,48,1.0,1.0,16.285714285714285
mule,ESB Icefall 2,2014-12-18 18:02:13.591000+00:00,2015-01-08 18:02:00+00:00,208.0,372.0,0.5591397849462365,20,26.0,800.0,4,0,"['mariano.gonzalez' 'alejandro.sequeira' 'andres.gregoire' 'vromero'
 'marcosnc' 'dfeist' 'pablo.lagreca.ce' 'pablo.kraan' 'afelisatti']","['mariano.gonzalez' 'andres.gregoire' 'pablo.lagreca.ce' 'pablo.kraan'
 'afelisatti' 'alejandro.sequeira' 'marcosnc']",7.0,2.0,0.0,9,0.0,0.0625,49,3.0,0.3333333333333333,23.11111111111111
mule,ESB Icefall 3,2015-01-09 20:00:22.595000+00:00,2015-01-22 20:00:00+00:00,44.0,68.0,0.6470588235294118,12,26.0,169.23076923076923,2,0,"['pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez' 'afelisatti'
 'pablo.lagreca.ce' 'alejandro.nosenzo' 'vromero']","['mariano.gonzalez' 'alejandro.sequeira' 'andres.gregoire' 'vromero'
 'marcosnc' 'dfeist' 'pablo.lagreca.ce' 'pablo.kraan' 'afelisatti']",9.0,1.0,3.0,7,0.09375,0.03125,50,5.0,0.2,6.285714285714286
mule,ESB Icefall 4,2015-01-22 18:52:49.506000+00:00,2015-02-05 18:52:00+00:00,158.0,239.0,0.6610878661087866,13,26.0,607.6923076923076,4,0,"['andres.gregoire' 'pablo.lagreca.ce' nan 'mariano.gonzalez' 'pablo.kraan'
 'dfeist' 'aiannucci' 'afelisatti' 'vromero']","['pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez' 'afelisatti'
 'pablo.lagreca.ce' 'alejandro.nosenzo' 'vromero']",7.0,4.0,2.0,9,0.0625,0.125,51,7.0,0.14285714285714285,17.555555555555557
mule,ESB Icefall 5,2015-02-05 20:26:36.871000+00:00,2015-02-19 20:26:00+00:00,149.0,285.0,0.5228070175438596,13,26.0,573.0769230769231,4,0,['andres.gregoire' 'marcosnc' 'dfeist' 'afelisatti'],"['andres.gregoire' 'pablo.lagreca.ce' nan 'mariano.gonzalez' 'pablo.kraan'
 'dfeist' 'aiannucci' 'afelisatti' 'vromero']",9.0,1.0,6.0,4,0.23076923076923078,0.038461538461538464,52,8.0,0.125,37.25
mule,ESB Icefall 6,2015-02-19 18:32:53.695000+00:00,2015-03-05 18:32:00+00:00,81.0,133.0,0.6090225563909775,13,26.0,311.53846153846155,3,0,"['pablo.lagreca.ce' 'andres.gregoire' 'afelisatti' 'pablo.kraan'
 'alejandro.nosenzo' 'mariano.gonzalez' 'alejandro.sequeira' 'marcosnc']",['andres.gregoire' 'marcosnc' 'dfeist' 'afelisatti'],4.0,5.0,1.0,8,0.041666666666666664,0.20833333333333334,53,7.0,0.14285714285714285,10.125
mule,ESB Joy 1,2015-03-05 18:25:47.308000+00:00,2015-03-19 17:25:00+00:00,38.0,38.0,1.0,13,26.0,146.15384615384613,2,0,['marcosnc' 'andres.gregoire' 'pablo.kraan' 'mariano.gonzalez'],"['pablo.lagreca.ce' 'andres.gregoire' 'afelisatti' 'pablo.kraan'
 'alejandro.nosenzo' 'mariano.gonzalez' 'alejandro.sequeira' 'marcosnc']",8.0,0.0,4.0,4,0.16666666666666666,0.0,54,5.0,0.2,9.5
mule,ESB Joy 2,2015-03-20 18:59:51.264000+00:00,2015-04-09 18:59:00+00:00,93.0,107.0,0.8691588785046729,19,26.0,357.69230769230774,3,1,"['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'marcosnc'
 'afelisatti']",['marcosnc' 'andres.gregoire' 'pablo.kraan' 'mariano.gonzalez'],4.0,1.0,0.0,5,0.0,0.05555555555555555,55,2.0,0.5,18.6
mule,ESB Joy 3,2015-04-09 15:59:36.335000+00:00,2015-04-23 15:59:00+00:00,101.0,136.0,0.7426470588235294,13,26.0,388.46153846153845,3,1,"['pablo.lagreca.ce' 'pablo.kraan' 'mariano.gonzalez' 'andres.gregoire'
 'afelisatti' 'alejandro.sequeira' 'vromero']","['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'marcosnc'
 'afelisatti']",5.0,3.0,1.0,7,0.041666666666666664,0.125,56,5.0,0.2,14.428571428571429
mule,ESB Joy 4,2015-04-23 18:27:13.198000+00:00,2015-05-07 18:27:00+00:00,103.0,191.0,0.5392670157068062,13,26.0,396.1538461538462,3,0,"['marcosnc' 'andres.gregoire' 'mariano.gonzalez' 'pablo.kraan'
 'pablo.lagreca.ce' 'alejandro.sequeira' 'afelisatti' 'vromero']","['pablo.lagreca.ce' 'pablo.kraan' 'mariano.gonzalez' 'andres.gregoire'
 'afelisatti' 'alejandro.sequeira' 'vromero']",7.0,1.0,0.0,8,0.0,0.03333333333333333,57,2.0,0.5,12.875
mule,ESB K2 1,2015-05-07 17:32:44.848000+00:00,2015-05-21 17:32:00+00:00,71.0,71.0,1.0,13,26.0,273.0769230769231,3,0,"['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'afelisatti'
 'marcosnc' 'pablo.lagreca.ce']","['marcosnc' 'andres.gregoire' 'mariano.gonzalez' 'pablo.kraan'
 'pablo.lagreca.ce' 'alejandro.sequeira' 'afelisatti' 'vromero']",8.0,0.0,2.0,6,0.07142857142857142,0.0,58,3.0,0.3333333333333333,11.833333333333334
mule,ESB K2 2,2015-05-21 17:12:23.950000+00:00,2015-06-04 17:12:00+00:00,161.0,269.0,0.5985130111524164,13,26.0,619.2307692307693,4,0,"['dfeist' 'pablo.kraan' 'marcosnc' 'afelisatti' 'mariano.gonzalez'
 'andres.gregoire' 'pablo.lagreca.ce' 'vromero']","['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'afelisatti'
 'marcosnc' 'pablo.lagreca.ce']",6.0,2.0,0.0,8,0.0,0.07142857142857142,59,3.0,0.3333333333333333,20.125
mule,ESB K2 3,2015-06-04 16:29:52.897000+00:00,2015-06-18 16:29:00+00:00,51.0,63.0,0.8095238095238095,13,26.0,196.15384615384613,2,1,"['mariano.gonzalez' 'marcosnc' 'andres.gregoire' 'afelisatti' 'dfeist'
 'pablo.lagreca.ce']","['dfeist' 'pablo.kraan' 'marcosnc' 'afelisatti' 'mariano.gonzalez'
 'andres.gregoire' 'pablo.lagreca.ce' 'vromero']",8.0,0.0,2.0,6,0.07142857142857142,0.0,60,3.0,0.3333333333333333,8.5
mule,ESB K2 4,2015-06-18 17:18:40.653000+00:00,2015-07-02 17:18:00+00:00,51.0,83.0,0.6144578313253012,13,26.0,196.15384615384613,2,0,['pablo.kraan' nan 'mariano.gonzalez' 'alejandro.iannucci' 'afelisatti'],"['mariano.gonzalez' 'marcosnc' 'andres.gregoire' 'afelisatti' 'dfeist'
 'pablo.lagreca.ce']",6.0,3.0,4.0,5,0.18181818181818182,0.13636363636363635,61,8.0,0.125,10.2
mule,ESB Lhotse 1,2015-07-02 17:02:01.403000+00:00,2015-07-16 17:02:00+00:00,38.0,58.0,0.6551724137931034,13,26.0,146.15384615384613,2,0,['afelisatti' 'mariano.gonzalez' 'alejandro.iannucci'],['pablo.kraan' nan 'mariano.gonzalez' 'alejandro.iannucci' 'afelisatti'],5.0,0.0,2.0,3,0.125,0.0,62,3.0,0.3333333333333333,12.666666666666666
mule,ESB Lhotse 2,2015-07-16 16:41:49.636000+00:00,2015-07-30 16:41:00+00:00,22.0,30.0,0.7333333333333333,13,26.0,84.61538461538461,1,1,"['marcosnc' 'pablo.kraan' 'andres.gregoire' 'mariano.gonzalez'
 'afelisatti']",['afelisatti' 'mariano.gonzalez' 'alejandro.iannucci'],3.0,3.0,1.0,5,0.0625,0.1875,63,5.0,0.2,4.4
mule,ESB Lhotse 3,2015-08-04 17:04:54.508000+00:00,2015-08-20 17:04:00+00:00,23.0,23.0,1.0,15,26.0,88.46153846153845,1,0,['mariano.gonzalez' 'andres.gregoire' 'afelisatti'],"['marcosnc' 'pablo.kraan' 'andres.gregoire' 'mariano.gonzalez'
 'afelisatti']",5.0,0.0,2.0,3,0.125,0.0,64,3.0,0.3333333333333333,7.666666666666667
mule,ESB Lhotse 4,2015-08-25 15:54:24.300000+00:00,2015-09-10 15:54:00+00:00,37.0,37.0,1.0,15,26.0,142.30769230769232,2,0,['andres.gregoire' 'mariano.gonzalez' 'afelisatti' 'rodrigo.merino'],['mariano.gonzalez' 'andres.gregoire' 'afelisatti'],3.0,1.0,0.0,4,0.0,0.07142857142857142,65,2.0,0.5,9.25
